Pincode,Date,Unemployment Rate (%),Student Absentees,Eviction Count,Avg Household Income,Avg Temperature (°C),Flu Cases,Suicidal Cases,Emergency Cases,Hospital Admissions
572128,2014-07-01,8.25,107,3,25791.0,30.6,19,3,15,30
572129,2012-07-01,8.59,118,7,21161.0,29.6,23,2,15,20
572129,2013-10-01,6.52,100,7,15506.0,27.0,21,2,15,27
572129,2017-10-01,6.18,114,5,23227.0,24.4,18,5,9,25
572129,2018-05-01,6.39,132,7,20737.0,26.4,25,3,15,21
572129,2018-08-01,8.69,101,2,17994.0,27.4,20,2,17,24
572129,2024-03-01,9.84,118,6,19637.0,30.7,27,4,16,27
572129,2024-11-01,6.92,125,1,29788.0,29.2,24,6,12,23
572130,2006-07-01,8.78,116,5,23442.0,31.3,20,3,23,32
572130,2006-09-01,4.3,117,2,16384.0,27.4,25,4,19,32
572130,2015-06-01,6.19,124,7,23047.0,29.9,18,3,15,22
572130,2016-01-01,3.1,123,2,29774.0,30.9,20,4,19,15
572130,2020-01-01,6.46,134,8,18512.0,24.1,26,3,15,32
572132,2007-04-01,9.65,127,7,23442.0,26.5,17,5,12,32
572132,2010-02-01,3.2,123,2,24443.0,30.3,20,6,22,22
572132,2010-09-01,5.23,126,2,30895.0,27.0,19,1,10,31
572132,2010-12-01,8.79,125,2,30472.0,29.0,18,3,15,31
572132,2013-08-01,6.66,121,2,25572.0,35.0,19,0,16,34
572133,2017-09-01,8.2,148,5,27456.0,22.5,26,2,16,29
572134,2006-11-01,8.57,116,4,31697.0,30.2,16,2,16,27
572134,2017-10-01,10.57,118,7,27893.0,22.5,19,3,9,26
572134,2020-04-01,4.96,143,10,32333.0,26.0,24,4,15,15
572134,2023-10-01,4.33,126,3,21338.0,24.7,25,2,16,26
572134,2024-02-01,7.13,112,3,34020.0,27.8,21,6,12,23
572134,2024-04-01,5.04,112,6,32589.0,30.1,14,2,18,24
572135,2008-01-01,5.77,111,6,24603.0,26.7,26,2,16,21
572135,2010-03-01,7.64,134,2,22655.0,25.5,24,5,19,21
572135,2010-05-01,10.48,113,5,36646.0,33.5,24,3,22,30
572135,2013-12-01,5.19,137,6,19084.0,30.0,18,2,12,24
572135,2017-03-01,3.99,130,7,24941.0,25.0,23,2,10,24
572135,2020-06-01,8.31,119,2,33244.0,23.0,19,3,12,18
572135,2022-09-01,6.71,121,6,29738.0,30.5,10,2,12,17
572135,2024-07-01,5.97,124,4,22163.0,24.6,19,5,20,39
572136,2019-10-01,5.17,117,2,20136.0,32.0,9,1,15,16
572136,2020-02-01,6.62,108,8,21603.0,27.5,26,4,14,21
572137,2011-06-01,3.54,143,2,26203.0,28.2,17,2,13,29
572137,2016-10-01,9.2,112,4,28755.0,25.1,13,4,16,28
572137,2021-11-01,7.62,128,3,28910.0,31.2,20,2,17,22
572138,2005-01-01,5.04,112,7,24367.0,30.3,16,3,5,38
572138,2006-09-01,4.27,137,8,22532.0,27.6,15,2,13,31
572138,2011-09-01,8.43,119,6,26015.0,29.8,15,4,9,22
572138,2017-08-01,10.3,122,3,24340.0,24.7,19,1,13,21
572138,2018-05-01,10.88,102,3,15660.0,35.6,25,7,16,23
572138,2020-11-01,5.87,111,5,25635.0,30.5,14,1,15,35
572138,2020-12-01,4.03,130,4,23294.0,30.1,19,4,15,23
572138,2023-01-01,7.64,130,7,27813.0,30.0,14,2,11,23
572139,2013-02-01,5.71,119,5,30577.0,29.1,20,6,14,24
572139,2018-01-01,5.27,117,11,19980.0,28.0,27,2,15,31
572139,2019-11-01,5.14,101,3,24226.0,27.7,20,1,15,19
572139,2024-04-01,4.12,122,8,32093.0,32.8,18,1,11,31
572140,2020-06-01,8.68,128,2,21870.0,28.9,26,3,16,25
572141,2010-04-01,7.73,126,5,27037.0,26.8,19,3,18,33
572141,2012-04-01,6.96,121,3,29786.0,29.4,23,2,18,30
572141,2013-11-01,7.3,115,3,27589.0,25.3,20,3,15,24
572141,2018-02-01,6.0,120,3,24313.0,29.2,22,3,13,23
572141,2020-05-01,9.06,127,7,27873.0,24.2,23,1,19,18
572141,2022-03-01,11.06,120,7,24480.0,27.3,15,3,15,27
572142,2005-03-01,4.88,118,7,26687.0,30.7,24,1,14,21
572142,2006-06-01,6.0,110,2,26265.0,29.7,11,2,13,23
572142,2022-01-01,7.49,118,7,14182.0,27.8,17,2,16,23
572142,2024-09-01,9.56,128,3,18438.0,28.9,24,7,14,22
572168,2012-02-01,10.83,111,7,16645.0,30.2,18,2,16,30
572168,2014-07-01,8.16,124,5,29288.0,28.8,20,1,18,22
572168,2017-04-01,6.8,117,14,25262.0,22.1,22,2,14,28
572168,2023-02-01,6.07,117,8,23007.0,26.7,17,3,12,21
572168,2024-05-01,4.77,131,5,24159.0,25.8,18,7,14,23
572175,2009-06-01,3.71,121,5,26936.0,25.0,20,7,17,22
572175,2010-08-01,5.4,143,6,31006.0,28.4,16,3,20,19
572175,2010-08-01,4.86,117,6,21166.0,28.0,22,2,10,31
572175,2010-11-01,7.45,115,8,28888.0,25.9,17,2,9,38
572201,2014-11-01,6.76,143,4,33919.0,32.6,19,2,16,35
572201,2022-06-01,5.44,93,4,26066.0,31.1,25,5,13,20
572201,2024-02-01,5.95,124,5,26653.0,26.6,23,1,14,20
572211,2008-08-01,6.68,129,6,26194.0,34.5,33,2,15,23
572211,2015-05-01,3.93,122,10,22702.0,25.6,21,0,15,28
572211,2021-08-01,3.63,119,4,23140.0,28.3,19,4,12,24
572212,2010-10-01,2.39,138,5,25719.0,28.0,14,2,13,22
572212,2013-02-01,9.42,109,7,21807.0,21.9,25,1,12,20
572212,2014-09-01,6.12,129,3,21019.0,25.3,22,1,13,28
572212,2016-07-01,5.06,127,5,24659.0,26.5,21,3,8,23
572212,2016-08-01,5.88,125,3,30353.0,27.4,18,6,19,26
572212,2016-09-01,7.99,109,8,25152.0,23.2,18,4,21,27
572212,2022-01-01,4.97,121,7,20956.0,30.0,13,3,13,33
572212,2024-09-01,5.64,116,4,15300.0,24.2,27,1,26,16
572213,2013-09-01,8.56,111,5,20617.0,25.6,26,2,11,31
572213,2014-08-01,6.73,110,6,22189.0,28.7,17,6,14,24
572214,2005-05-01,3.54,121,6,23409.0,28.2,13,3,21,15
572214,2014-01-01,5.52,128,7,26490.0,28.8,16,6,17,25
572214,2018-02-01,5.83,120,5,16792.0,30.4,21,2,14,29
572214,2020-04-01,11.42,120,1,16435.0,30.2,23,2,17,22
572214,2022-07-01,8.05,123,8,26769.0,25.4,16,6,8,28
572215,2012-03-01,3.35,110,6,27823.0,30.3,23,1,15,22
572216,2024-02-01,6.7,103,4,24789.0,29.0,24,2,19,26
572217,2015-04-01,3.77,122,6,27322.0,29.7,22,2,14,29
572217,2017-03-01,6.97,116,7,20045.0,26.5,17,5,19,16
572218,2008-06-01,6.66,124,4,16731.0,26.6,22,1,18,28
572218,2016-09-01,7.46,126,4,22684.0,27.1,26,4,20,26
572218,2017-07-01,4.93,118,8,26428.0,35.3,18,3,12,27
572219,2007-06-01,8.14,101,6,22890.0,27.4,28,2,16,17
572219,2009-01-01,8.52,113,5,32806.0,30.9,20,3,11,25
572219,2009-04-01,7.32,122,5,17072.0,25.2,16,3,12,19
572219,2019-05-01,8.04,115,4,29302.0,28.0,29,4,23,26
572219,2020-03-01,3.12,115,6,13638.0,35.2,17,3,12,28
572220,2009-10-01,5.64,115,2,24377.0,26.3,24,4,22,27
572220,2010-03-01,5.2,109,3,22707.0,35.3,16,1,16,29
572220,2014-05-01,6.7,102,8,19141.0,28.5,18,5,14,33
572220,2015-09-01,7.37,138,5,14841.0,30.2,19,3,19,20
572220,2020-10-01,6.85,124,11,23430.0,23.8,26,2,16,21
572221,2007-06-01,8.34,120,2,22013.0,28.4,15,7,12,26
572221,2009-08-01,9.09,135,2,26116.0,27.7,36,1,23,22
572221,2016-11-01,4.32,108,3,25853.0,32.6,15,4,15,27
572221,2017-01-01,6.79,108,0,24153.0,32.0,24,2,16,25
572221,2018-10-01,7.58,111,4,28750.0,36.6,32,3,13,20
572221,2020-04-01,5.24,133,4,34953.0,29.1,22,6,12,29
572221,2021-02-01,8.54,134,4,31238.0,28.2,20,2,16,22
572222,2010-02-01,3.19,127,1,21892.0,22.7,20,5,13,20
572222,2012-07-01,9.08,120,6,22896.0,23.0,18,3,19,17
572223,2017-08-01,6.33,121,4,22122.0,31.2,16,3,20,32
572223,2020-04-01,8.23,144,3,27939.0,30.0,23,3,13,22
572223,2021-08-01,7.28,120,4,25838.0,21.2,24,2,7,31
572224,2020-08-01,5.52,129,6,24490.0,30.3,24,3,8,29
572225,2006-10-01,4.94,120,6,28705.0,30.3,22,1,16,34
572225,2012-05-01,5.2,120,4,20490.0,30.4,26,4,18,31
572225,2018-06-01,2.3,107,3,27005.0,30.5,16,3,16,24
572226,2006-05-01,5.87,123,5,26441.0,27.5,21,1,17,21
572226,2015-11-01,5.47,118,5,23672.0,29.4,11,5,14,21
572226,2022-06-01,8.84,134,8,30337.0,25.5,19,3,21,37
572227,2023-10-01,7.14,122,4,20739.0,29.0,13,2,11,30
572228,2008-11-01,9.0,108,5,21727.0,29.2,32,3,13,21
572228,2009-02-01,4.5,115,7,29206.0,21.2,18,2,21,22
572228,2013-04-01,2.76,115,4,27791.0,27.1,20,5,21,23
573101,2011-06-01,7.94,119,2,30546.0,25.3,21,2,12,21
573101,2020-02-01,8.36,129,4,31843.0,20.4,20,1,16,28
573101,2020-11-01,6.85,121,2,26209.0,28.4,20,4,14,28
573102,2006-03-01,3.58,113,8,30091.0,31.7,20,0,15,26
573102,2021-09-01,6.65,119,6,23613.0,35.7,15,4,19,27
573102,2023-01-01,2.15,125,9,25367.0,24.4,20,3,15,24
573103,2006-01-01,5.83,133,2,31093.0,24.8,20,5,10,27
573103,2010-09-01,6.84,126,5,27152.0,33.3,23,5,13,18
573103,2011-08-01,9.81,110,5,34575.0,22.7,22,3,18,28
573103,2012-07-01,5.85,124,8,23833.0,31.2,16,2,19,32
573103,2018-06-01,6.96,123,3,32851.0,26.5,17,2,22,34
573103,2024-07-01,7.28,109,5,19322.0,30.6,23,3,13,22
573111,2006-01-01,4.61,133,6,17938.0,27.5,24,4,14,25
573111,2008-04-01,5.46,129,3,23349.0,31.7,25,3,16,21
573111,2011-03-01,5.74,109,5,19191.0,25.2,12,4,19,25
573111,2012-12-01,5.53,137,5,22527.0,29.0,21,3,12,23
573111,2016-12-01,12.8,114,1,24667.0,33.8,17,5,17,23
573111,2023-02-01,6.75,126,2,31880.0,29.1,17,3,12,17
573111,2023-03-01,8.56,116,2,31308.0,23.7,26,4,13,18
573112,2011-01-01,3.67,114,5,32234.0,26.9,16,1,24,27
573113,2021-06-01,4.07,126,6,25188.0,30.4,17,5,19,18
573115,2013-05-01,7.23,117,1,25401.0,25.0,19,6,15,29
573115,2014-10-01,6.82,124,10,22996.0,28.6,26,1,16,23
573115,2017-04-01,6.33,96,6,26510.0,26.4,16,0,13,26
573115,2024-08-01,4.52,120,5,24592.0,26.9,23,1,17,25
573116,2008-03-01,3.25,130,4,26388.0,25.6,9,3,14,26
573116,2011-06-01,8.83,116,6,18343.0,29.2,15,2,12,29
573116,2017-04-01,5.05,129,5,29468.0,27.1,22,3,20,24
573116,2024-05-01,6.57,114,8,27048.0,27.3,14,2,22,32
573117,2013-11-01,7.08,142,4,29302.0,26.9,18,3,17,32
573117,2017-10-01,7.68,129,3,24417.0,25.5,19,2,14,33
573117,2019-03-01,3.05,120,7,36632.0,26.9,25,0,13,19
573117,2021-03-01,10.89,127,2,14648.0,25.8,24,5,14,22
573117,2022-05-01,8.12,108,6,32458.0,30.1,14,3,19,26
573117,2023-02-01,6.19,123,5,30153.0,27.2,19,5,17,25
573118,2005-09-01,6.84,129,5,23593.0,27.6,22,3,9,21
573118,2010-12-01,2.54,111,3,18633.0,22.7,19,2,18,25
573118,2017-08-01,3.33,109,4,29654.0,22.8,21,4,16,22
573118,2019-05-01,7.56,115,3,27032.0,28.7,24,3,11,26
573118,2020-08-01,5.94,135,5,25024.0,30.1,18,3,11,29
573118,2021-12-01,6.81,106,4,25258.0,30.7,17,4,20,23
573118,2022-06-01,9.22,96,6,28094.0,27.5,23,7,20,29
573118,2024-04-01,4.04,121,5,21208.0,23.5,19,6,13,18
573119,2010-01-01,10.31,130,2,18820.0,32.7,20,3,14,20
573119,2017-12-01,4.45,119,1,25657.0,30.5,13,1,19,23
573119,2022-07-01,9.82,138,3,24140.0,32.5,11,5,13,31
573119,2024-03-01,8.18,146,4,16730.0,27.7,12,3,14,34
573120,2009-12-01,4.14,113,5,23138.0,28.3,11,3,15,21
573120,2019-01-01,9.87,130,5,28032.0,23.3,19,5,28,26
573121,2005-07-01,5.15,128,2,26697.0,27.9,21,4,20,25
573121,2009-10-01,6.49,107,5,26004.0,31.4,22,2,19,24
573121,2013-06-01,5.48,117,9,26878.0,29.6,19,0,16,18
573121,2023-02-01,8.93,118,5,24182.0,27.5,24,5,17,29
573122,2016-04-01,7.14,109,5,28500.0,29.5,22,4,19,29
573123,2017-06-01,8.28,117,8,23104.0,28.7,18,3,11,31
573123,2019-01-01,5.57,122,4,26778.0,26.6,16,5,13,23
573123,2020-06-01,9.9,117,1,31128.0,23.1,19,3,12,25
573124,2006-05-01,8.9,125,5,32565.0,22.8,29,3,11,30
573124,2006-09-01,5.16,107,5,34914.0,29.4,15,3,16,22
573124,2020-08-01,6.78,110,4,28547.0,25.0,13,4,13,21
573124,2022-09-01,8.67,107,7,18998.0,25.7,18,7,20,27
573125,2006-09-01,6.92,129,3,24733.0,23.6,21,4,15,24
573125,2010-08-01,7.91,133,10,28984.0,24.1,18,1,20,23
573125,2012-06-01,3.31,105,4,22867.0,26.8,22,2,15,26
573125,2014-04-01,10.06,109,5,30775.0,29.6,27,4,10,31
573125,2017-03-01,5.61,115,8,34893.0,34.8,32,2,15,24
573125,2017-06-01,3.51,114,5,33696.0,29.9,16,0,12,26
573125,2021-02-01,6.26,106,4,19361.0,28.5,25,5,13,31
573125,2023-04-01,3.62,119,7,21670.0,29.6,23,1,18,21
573125,2023-05-01,8.83,115,7,33827.0,24.8,26,0,15,22
573125,2024-11-01,8.07,113,5,29089.0,31.4,24,1,19,25
573126,2009-04-01,5.07,114,4,32102.0,26.2,14,1,15,25
573126,2020-01-01,4.14,119,4,24488.0,26.8,19,2,17,30
573127,2022-05-01,5.56,120,9,33762.0,31.4,18,3,17,28
573128,2016-11-01,4.12,139,7,30116.0,28.8,16,3,14,24
573128,2023-04-01,5.96,127,5,26981.0,20.8,19,4,23,33
573129,2006-08-01,7.6,123,8,23282.0,29.2,19,1,15,31
573129,2006-10-01,4.84,121,4,19053.0,29.3,22,2,17,22
573129,2006-12-01,4.73,113,4,30751.0,31.4,18,2,13,35
573129,2008-02-01,2.11,135,3,29812.0,25.7,17,0,16,18
573129,2014-10-01,7.17,127,12,22328.0,26.1,19,4,24,32
573129,2017-04-01,6.19,125,7,37305.0,29.9,20,5,14,25
573130,2014-09-01,7.1,113,7,27013.0,26.8,25,5,12,25
573130,2015-08-01,8.84,124,2,24872.0,32.0,17,2,23,21
573130,2023-02-01,5.26,113,3,17310.0,24.3,28,3,10,25
573130,2023-09-01,7.13,101,2,23528.0,31.0,25,2,21,24
573130,2023-12-01,9.63,130,4,25807.0,31.0,16,2,16,31
573130,2024-04-01,6.21,106,6,24195.0,22.8,16,3,15,29
573131,2008-07-01,6.76,122,5,20312.0,27.6,18,5,15,28
573131,2009-06-01,4.67,127,7,24996.0,22.4,20,2,11,17
573131,2014-01-01,7.51,121,4,25944.0,30.0,27,1,16,17
573131,2018-10-01,5.74,128,6,34791.0,25.3,13,3,20,29
573133,2012-05-01,7.07,117,5,33336.0,28.9,10,4,13,19
573133,2021-05-01,8.03,117,11,27708.0,23.9,22,4,16,31
573134,2010-06-01,7.03,138,5,30031.0,25.6,13,2,13,26
573134,2019-10-01,7.97,118,8,28567.0,32.2,15,4,20,21
573135,2014-05-01,9.04,123,6,25314.0,25.1,23,3,13,20
573135,2022-03-01,5.5,114,9,12447.0,24.0,15,8,17,21
573136,2009-02-01,3.09,113,5,29573.0,27.2,11,2,21,18
573136,2010-08-01,9.42,122,9,30549.0,28.5,19,0,14,22
573136,2012-11-01,7.84,115,5,26981.0,30.3,24,1,9,24
573136,2014-02-01,6.16,118,5,28013.0,27.8,18,3,15,34
573136,2015-09-01,7.12,109,6,26359.0,29.8,26,1,16,27
573136,2019-12-01,7.9,94,4,28529.0,25.9,26,1,16,26
573136,2022-05-01,6.43,110,7,26238.0,32.6,21,7,14,32
573137,2017-04-01,8.69,127,5,18901.0,22.8,15,0,19,33
573137,2018-12-01,6.65,139,5,27633.0,30.2,31,6,9,25
573141,2018-08-01,3.3,113,3,20178.0,33.9,19,3,26,21
573141,2020-10-01,5.44,112,6,22005.0,28.7,17,3,13,27
573141,2023-07-01,6.29,117,3,26136.0,24.7,16,3,15,30
573142,2005-12-01,5.44,112,4,27485.0,26.0,19,2,10,27
573142,2013-04-01,6.22,134,3,14595.0,28.3,23,2,10,29
573142,2014-01-01,6.56,98,7,25629.0,31.8,21,1,15,20
573142,2019-02-01,8.44,129,5,18615.0,31.1,14,7,19,16
573144,2005-07-01,8.09,133,5,20611.0,28.3,12,4,13,29
573144,2008-01-01,4.22,137,5,27054.0,31.5,17,7,17,26
573144,2016-12-01,7.14,125,9,24478.0,27.2,24,2,12,21
573162,2009-05-01,4.52,140,4,23537.0,24.3,22,2,19,27
573162,2011-12-01,6.82,105,3,38422.0,32.7,16,2,21,28
573162,2014-03-01,7.88,128,4,15887.0,33.1,14,1,13,24
573162,2015-09-01,6.61,123,7,30011.0,26.8,17,3,14,32
573162,2021-08-01,6.51,120,3,25091.0,30.3,17,7,16,20
573162,2022-02-01,7.17,118,7,29047.0,21.9,21,3,16,19
573164,2016-07-01,2.85,113,3,26349.0,28.4,17,4,14,25
573164,2021-12-01,6.06,118,7,21577.0,22.9,12,2,9,20
573165,2006-10-01,5.87,125,6,25241.0,23.0,17,6,18,21
573165,2009-08-01,6.21,109,6,33574.0,27.3,7,3,21,21
573165,2010-12-01,5.12,130,6,21964.0,27.5,26,2,17,18
573165,2011-09-01,4.76,109,6,20190.0,30.7,14,3,10,18
573165,2015-10-01,6.02,111,6,21129.0,29.8,20,3,13,37
573165,2019-04-01,4.87,115,7,27012.0,26.4,27,2,26,36
573201,2010-05-01,9.36,113,7,16815.0,26.2,25,7,18,20
573201,2011-08-01,7.44,128,5,26629.0,25.5,15,3,15,26
573201,2014-03-01,4.34,110,3,18656.0,29.9,16,2,17,18
573201,2019-04-01,8.1,118,4,30065.0,23.8,22,2,11,25
573201,2019-11-01,7.71,107,6,18207.0,27.3,23,4,16,24
573201,2021-03-01,5.38,106,6,27934.0,30.8,24,2,19,24
573201,2024-01-01,8.34,120,6,35205.0,26.5,15,2,16,20
573202,2007-05-01,6.44,108,7,30762.0,25.5,24,3,11,27
573210,2013-01-01,0.89,116,2,29869.0,27.2,27,7,15,22
573210,2015-08-01,3.98,116,3,29510.0,23.9,16,5,11,27
573211,2006-03-01,3.28,127,6,25897.0,25.2,25,4,16,32
573211,2010-02-01,3.83,118,4,35387.0,33.5,20,3,20,29
573211,2020-05-01,7.37,122,6,20054.0,25.2,15,5,15,21
573211,2022-06-01,6.61,110,9,27526.0,23.7,16,0,18,19
573211,2023-12-01,8.04,88,6,24247.0,26.2,13,1,11,24
573212,2007-05-01,6.57,128,7,19740.0,32.5,16,1,10,31
573212,2008-12-01,5.21,135,3,27593.0,28.3,18,2,19,23
573213,2005-09-01,7.1,118,3,18084.0,25.7,23,4,12,23
573213,2022-11-01,0.26,109,3,20050.0,23.6,12,2,13,24
573213,2023-10-01,1.99,120,4,20614.0,27.7,20,1,16,30
573214,2012-03-01,7.01,129,1,30301.0,32.6,24,2,14,18
573214,2014-03-01,4.97,103,4,30051.0,28.5,17,3,17,20
573214,2017-03-01,3.73,133,5,14510.0,26.6,19,3,17,21
573214,2019-04-01,6.13,112,4,28425.0,27.8,26,4,19,30
573214,2022-12-01,5.03,123,6,20879.0,28.2,21,3,6,27
573214,2023-06-01,7.6,126,4,26005.0,27.1,17,4,16,28
573215,2011-06-01,6.32,118,6,41903.0,21.3,26,7,17,21
573215,2021-09-01,8.24,118,3,22569.0,28.7,23,7,18,29
573216,2005-12-01,5.89,119,4,29904.0,31.0,18,4,10,22
573216,2011-04-01,6.42,139,4,27523.0,26.9,28,4,27,20
573216,2016-09-01,6.27,113,6,27606.0,25.7,15,3,14,27
573216,2017-08-01,4.1,119,6,24811.0,32.4,20,1,20,20
573216,2019-10-01,7.18,117,3,14128.0,25.6,22,2,16,26
573216,2023-08-01,5.12,115,4,19307.0,27.3,25,0,21,22
573217,2007-04-01,4.54,95,3,27768.0,27.3,11,5,17,34
573217,2008-04-01,11.37,97,5,18208.0,26.4,20,3,15,30
573217,2008-08-01,6.84,114,3,14729.0,24.2,34,4,11,22
573218,2006-02-01,6.42,128,4,26661.0,30.8,19,1,13,30
573218,2006-06-01,7.68,107,5,32418.0,27.8,14,2,17,23
573218,2008-10-01,7.87,126,6,17590.0,29.9,23,2,15,27
573218,2013-05-01,1.82,121,1,24039.0,27.4,12,1,15,19
573218,2022-01-01,10.55,121,3,21831.0,24.4,21,3,11,23
573218,2022-12-01,7.98,104,5,22297.0,32.6,29,2,15,19
573219,2017-05-01,6.78,113,5,21914.0,25.8,23,1,12,24
573219,2020-12-01,0.84,126,4,31416.0,30.1,18,2,14,29
573220,2010-05-01,5.69,113,6,23186.0,24.2,22,1,20,28
573220,2013-06-01,4.44,125,3,26301.0,26.8,23,2,14,25
573220,2016-01-01,6.21,116,2,20152.0,34.1,25,3,11,24
573220,2020-08-01,2.65,132,6,22347.0,34.0,13,2,14,34
573225,2008-03-01,6.6,138,4,27369.0,28.4,16,1,19,23
573225,2011-08-01,7.36,118,4,27587.0,26.4,26,4,19,28
573225,2014-10-01,4.69,115,5,25028.0,25.1,18,5,14,20
573226,2006-02-01,5.08,103,1,25732.0,30.8,22,1,16,26
573226,2009-09-01,9.89,123,3,21788.0,24.9,21,5,17,13
573226,2010-04-01,6.69,122,11,34453.0,29.4,25,4,17,21
573226,2019-03-01,6.8,115,7,25439.0,26.7,24,5,22,20
573226,2020-03-01,6.86,120,3,23417.0,26.8,20,0,20,25
573226,2020-10-01,8.5,104,5,19132.0,25.6,21,1,14,19
574101,2011-09-01,5.91,118,7,24890.0,23.6,19,3,15,29
574101,2011-11-01,8.04,121,3,19974.0,26.5,14,5,20,28
574101,2016-05-01,5.1,118,2,30531.0,25.8,18,3,17,28
574102,2007-08-01,4.76,120,6,25159.0,30.0,19,2,13,25
574102,2009-05-01,8.05,121,8,25010.0,29.3,17,2,13,21
574102,2016-07-01,4.52,118,6,21316.0,27.5,24,3,11,22
574102,2019-06-01,9.34,111,9,12009.0,29.3,18,3,17,22
574102,2020-03-01,7.44,128,5,23516.0,31.7,23,4,19,21
574103,2005-05-01,8.26,102,5,24200.0,26.6,20,7,14,26
574103,2006-05-01,6.48,99,3,13874.0,28.2,22,4,13,27
574103,2007-08-01,7.82,114,3,24503.0,28.4,23,1,22,26
574103,2017-01-01,8.73,99,6,17765.0,28.8,22,1,13,26
574103,2023-01-01,4.64,120,7,26226.0,25.9,30,5,8,28
574104,2006-03-01,7.54,131,3,28604.0,30.8,12,1,15,24
574104,2006-09-01,3.29,131,12,13097.0,25.1,17,5,17,21
574104,2010-10-01,8.62,152,3,25612.0,30.9,16,2,15,22
574104,2018-01-01,7.26,113,7,24182.0,25.1,29,2,11,22
574105,2016-03-01,5.87,98,7,21590.0,27.6,21,1,19,32
574105,2018-09-01,5.05,117,4,29465.0,25.3,23,3,16,25
574106,2019-11-01,6.52,109,4,22600.0,30.1,17,5,10,25
574107,2005-12-01,7.71,113,7,32831.0,24.2,16,1,17,25
574107,2008-11-01,10.39,130,7,24600.0,25.8,24,2,11,25
574107,2024-08-01,5.27,127,10,23043.0,29.9,20,3,15,26
574108,2018-02-01,3.72,109,3,24479.0,26.2,25,3,18,16
574109,2016-10-01,8.67,118,6,23222.0,26.6,22,3,15,22
574110,2009-06-01,9.61,112,1,19026.0,23.9,22,1,11,23
574110,2010-04-01,5.55,116,5,18728.0,31.4,23,1,18,22
574110,2010-05-01,3.2,107,6,34569.0,32.9,19,3,17,25
574110,2010-09-01,5.7,112,7,32055.0,30.2,27,5,16,19
574110,2011-03-01,12.47,127,3,28894.0,26.0,14,6,10,35
574110,2012-06-01,8.59,116,3,27516.0,29.9,16,3,12,27
574110,2014-07-01,7.37,125,3,31039.0,31.6,18,3,22,22
574110,2016-02-01,2.51,132,1,21212.0,27.4,21,2,19,23
574110,2017-02-01,5.08,111,3,15247.0,28.6,11,7,12,27
574110,2018-08-01,10.33,123,3,32228.0,31.5,27,3,21,25
574110,2024-01-01,6.56,132,2,25820.0,31.2,19,3,17,41
574111,2007-10-01,4.83,115,4,23350.0,26.0,19,3,14,22
574111,2014-03-01,9.9,103,5,21082.0,32.6,20,0,19,17
574111,2016-04-01,8.06,126,7,25788.0,29.2,14,5,23,20
574111,2021-06-01,7.64,126,4,32561.0,26.0,12,3,16,31
574111,2021-08-01,6.61,113,2,28627.0,33.5,20,4,16,22
574112,2010-09-01,3.57,118,1,21234.0,24.1,24,6,20,26
574113,2010-08-01,6.14,120,4,19653.0,30.8,20,5,8,29
574113,2011-03-01,5.11,130,3,16483.0,31.4,26,5,11,26
574113,2014-11-01,1.19,122,2,26798.0,31.3,21,5,24,25
574113,2021-02-01,7.79,122,5,23065.0,27.6,19,5,16,22
574113,2024-03-01,5.7,114,5,20882.0,30.1,18,6,17,25
574114,2015-10-01,9.38,97,1,28234.0,29.6,25,3,20,21
574115,2010-02-01,7.41,117,1,23000.0,27.9,14,4,9,22
574115,2020-09-01,8.94,120,2,31534.0,29.0,10,3,10,29
574116,2012-12-01,4.93,133,7,26329.0,25.1,17,2,13,29
574116,2014-04-01,7.33,130,3,23287.0,33.0,13,2,26,23
574116,2016-02-01,4.41,134,3,24645.0,28.3,11,2,9,18
574117,2008-04-01,3.25,131,9,32684.0,27.6,17,3,18,18
574117,2012-12-01,7.72,133,4,17638.0,24.9,15,2,15,29
574117,2015-02-01,5.96,111,8,30794.0,25.9,21,3,15,38
574117,2018-07-01,6.2,111,12,27815.0,28.6,16,6,18,28
574117,2022-07-01,7.64,124,5,26782.0,30.7,20,1,20,25
574118,2015-10-01,7.6,133,6,25013.0,24.5,18,5,12,18
574118,2016-11-01,3.41,118,8,16342.0,29.2,16,0,17,22
574118,2017-07-01,4.64,114,2,19626.0,28.8,18,3,12,20
574118,2018-06-01,6.22,115,9,16507.0,31.3,22,2,16,30
574118,2019-10-01,10.55,109,6,23026.0,29.1,26,1,19,31
574119,2009-07-01,7.61,94,2,24637.0,25.6,18,2,6,27
574119,2012-09-01,10.99,126,4,21023.0,29.6,16,3,13,26
574119,2013-03-01,7.57,114,9,17761.0,25.8,23,2,14,25
574119,2017-06-01,7.49,118,3,21735.0,32.6,23,6,16,33
574122,2012-08-01,7.69,133,8,21441.0,35.5,25,6,15,32
574122,2019-04-01,6.62,118,8,27465.0,25.5,9,2,17,22
574122,2019-05-01,9.01,141,6,29724.0,31.7,20,4,20,21
574122,2022-11-01,6.04,140,4,29697.0,27.5,18,4,15,22
574129,2019-01-01,5.7,116,8,32085.0,31.6,14,1,14,29
574141,2024-10-01,5.33,139,4,22329.0,27.1,16,1,13,24
574142,2018-11-01,4.15,128,7,23514.0,26.8,20,4,24,24
574143,2010-01-01,7.15,132,7,23511.0,29.5,20,7,16,21
574143,2010-02-01,10.17,109,0,27621.0,31.3,19,0,10,17
574143,2010-03-01,7.24,110,5,22543.0,28.9,23,3,20,32
