Pincode,Date,UnemploymentRate,SchoolAttendance,EvictionRecords,IncomeVariability,SeasonalIllnessIndex,HospitalAdmissions
571201,2018-11-22,7.42,81.86,8,3727.77,45.29,73.65
571201,2018-11-23,8.54,90.26,13,1731.22,92.42,133.48
571201,2018-11-24,8.26,93.96,42,4636.75,33.77,77.87
571201,2018-11-25,7.13,98.41,34,2258.79,7.7,39.58
571201,2018-11-26,8.18,83.28,39,2836.42,52.84,104.08
571201,2018-11-27,4.82,98.49,45,2264.12,60.51,106.29
571201,2018-11-28,11.97,95.62,42,3784.25,99.56,168.47
571201,2018-11-29,11.04,99.69,16,1395.34,72.07,113.47
571201,2018-11-30,12.02,85.92,38,4497.04,91.98,145.71
571201,2018-12-01,4.38,92.69,22,4599.58,19.49,42.17
571201,2018-12-02,12.09,84.32,37,1773.51,66.9,117.98
571201,2018-12-03,7.6,84.85,11,1990.4,95.05,137.82
571201,2018-12-04,8.83,86.86,42,4914.1,5.7,45.46
571201,2018-12-05,3.64,94.19,45,3615.98,7.7,40.65
571201,2018-12-06,5.22,84.89,32,3933.13,14.88,55.43
571201,2018-12-07,4.03,83.99,27,2582.57,14.43,36.14
571201,2018-12-08,6.71,85.03,1,1765.98,39.59,69.55
571201,2018-12-09,11.76,86.32,13,4860.29,31.16,77.87
571201,2018-12-10,10.21,88.74,36,1281.56,27.41,68.96
571201,2018-12-11,6.15,91.99,14,1840.71,57.92,86.96
571201,2018-12-12,10.39,92.61,5,3432.12,91.37,134.27
571201,2018-12-13,5.13,91.26,36,3875.37,58.95,90.18
571201,2018-12-14,5.03,80.96,27,1238.51,84.84,125.97
571201,2018-12-15,5.43,83.18,29,3541.28,70.94,102.6
571201,2018-12-16,5.43,92.19,33,4854.78,14.49,50.79
571201,2018-12-17,8.94,98.22,14,2248.66,45.09,84.25
571201,2018-12-18,10.15,94.5,32,4861.19,11.09,54.45
571201,2018-12-19,12.38,81.72,26,4576.08,14.01,59.46
571201,2018-12-20,4.79,99.81,10,3091.93,83.99,112.53
571201,2018-12-21,12.47,87.69,8,1637.51,75.62,113.8
571201,2018-12-22,4.02,98.28,16,3484.4,71.5,93.57
571201,2018-12-23,11.81,98.06,28,2068.58,41.43,85.93
571201,2018-12-24,7.41,86.18,15,3931.93,96.76,145.55
571201,2018-12-25,11.49,91.2,8,1128.98,10.99,37.12
571201,2018-12-26,5.66,82.78,5,4763.64,15.46,25.2
571201,2018-12-27,6.7,90.72,15,2081.94,34.64,61.7
571201,2018-12-28,5.96,97.48,31,2067.25,73.06,114.85
571201,2018-12-29,9.89,95.19,11,3331.87,61.55,94.63
571201,2018-12-30,11.83,95.57,33,3547.62,10.61,48.86
571201,2018-12-31,8.41,85.11,40,4408.64,70.52,127.6
571201,2019-01-01,11.71,87.96,36,1471.69,61.85,127.9
571201,2019-01-02,5.36,94.79,44,1526.76,50.36,94.29
571201,2019-01-03,7.72,98.1,25,4729.36,23.12,56.11
571201,2019-01-04,6.23,88.49,5,4685.98,60.29,86.16
571201,2019-01-05,8.22,82.46,17,3290.6,14.46,38.91
571201,2019-01-06,4.25,95.45,10,1316.93,34.39,55.8
571201,2019-01-07,9.89,93.68,11,1678.69,63.71,92.52
571201,2019-01-08,10.73,98.34,0,2551.35,17.48,41.06
571201,2019-01-09,11.19,99.44,2,1294.55,83.34,113.87
571201,2019-01-10,5.26,88.05,48,2906.49,65.2,118.56
571201,2019-01-11,6.7,98.48,20,4227.86,43.08,86.64
571201,2019-01-12,8.76,97.2,26,1789.25,24.84,69.76
571201,2019-01-13,8.98,85.2,37,2581.91,49.17,99.8
571201,2019-01-14,5.19,92.25,28,1873.86,30.05,56.74
571201,2019-01-15,9.56,85.7,28,3582.08,35.0,83.04
571201,2019-01-16,11.05,81.47,12,3591.44,47.31,80.78
571201,2019-01-17,11.58,97.93,17,2158.16,17.91,52.59
571201,2019-01-18,12.28,86.0,48,4121.59,66.37,125.96
571201,2019-01-19,10.9,95.11,47,4125.68,44.41,100.89
571201,2019-01-20,10.47,96.26,23,4684.45,17.47,54.53
571201,2019-01-21,4.65,83.16,4,3884.99,8.19,21.86
571201,2019-01-22,4.88,93.42,41,3703.57,32.59,66.37
571201,2019-01-23,11.91,83.61,10,4737.31,85.47,133.73
571201,2019-01-24,9.28,92.26,25,1153.89,16.96,52.08
571201,2019-01-25,8.76,84.25,11,4154.87,77.6,112.69
571201,2019-01-26,8.41,90.87,15,3139.96,26.55,50.67
571201,2019-01-27,11.9,99.09,14,3033.52,61.64,115.75
571201,2019-01-28,6.08,82.98,45,2382.12,90.75,145.74
571201,2019-01-29,5.03,94.51,1,2815.06,96.74,127.68
571201,2019-01-30,7.06,91.46,8,3954.61,24.91,38.79
571201,2019-01-31,8.13,92.53,15,2337.87,23.31,52.6
571201,2019-02-01,7.75,97.15,34,2796.98,19.7,55.52
571201,2019-02-02,5.21,86.46,4,4000.15,53.56,73.54
571201,2019-02-03,9.15,97.93,44,4001.58,43.21,87.07
571201,2019-02-04,6.47,91.59,32,3676.53,82.3,132.8
571201,2019-02-05,6.74,88.38,5,4056.05,93.51,129.68
571201,2019-02-06,10.18,91.17,39,1845.06,62.6,113.82
571201,2019-02-07,9.44,83.98,38,4992.17,95.44,152.14
571201,2019-02-08,6.27,82.13,9,4418.2,64.22,102.41
571201,2019-02-09,11.02,88.5,30,2879.84,63.29,109.35
571201,2019-02-10,10.57,80.36,45,3325.42,85.93,143.89
571201,2019-02-11,10.75,81.31,26,1803.47,64.83,116.73
571201,2019-02-12,9.61,90.08,1,1784.16,27.76,46.98
571201,2019-02-13,5.27,89.13,14,3799.52,0.8,12.42
571201,2019-02-14,7.55,85.19,15,3508.8,64.64,93.24
571201,2019-02-15,6.85,88.98,11,4684.0,56.3,83.1
571201,2019-02-16,7.27,85.0,23,4331.35,44.25,72.11
571201,2019-02-17,11.24,97.76,17,2229.67,19.37,61.38
571201,2019-02-18,5.93,81.65,24,4186.39,65.0,102.77
571201,2019-02-19,10.92,84.43,36,2726.98,7.71,45.79
571201,2019-02-20,6.79,93.87,9,1087.5,45.62,80.73
571201,2019-02-21,3.99,82.33,49,3686.67,39.1,80.73
571201,2019-02-22,10.51,82.17,25,4620.22,12.66,51.91
571201,2019-02-23,5.51,98.18,25,3554.19,87.03,125.33
571201,2019-02-24,4.24,88.75,33,3012.1,27.41,63.82
571201,2019-02-25,7.08,84.89,47,1048.18,22.21,61.74
571201,2019-02-26,8.09,96.51,34,3906.73,56.41,96.18
571201,2019-02-27,4.56,88.12,19,4437.01,18.25,40.37
571201,2019-02-28,10.07,83.15,3,2286.37,32.05,53.57
571201,2019-03-01,4.28,82.04,42,2217.52,82.15,128.71
571201,2019-03-02,10.34,96.32,10,1126.6,53.43,86.87
571201,2019-03-03,5.05,92.52,45,1966.34,22.8,80.32
571201,2019-03-04,5.68,85.7,23,1363.86,78.72,117.63
571201,2019-03-05,5.45,86.86,27,2998.88,58.35,92.53
571201,2019-03-06,6.93,90.23,13,2564.98,13.96,36.18
571201,2019-03-07,5.65,91.7,38,1381.36,79.05,121.74
571201,2019-03-08,7.36,84.32,37,2067.29,41.82,77.47
571201,2019-03-09,8.17,92.48,43,1829.05,62.3,116.82
571201,2019-03-10,9.23,81.57,32,2044.01,1.58,28.44
571201,2019-03-11,11.72,91.5,6,2645.74,64.09,100.8
571201,2019-03-12,10.74,97.17,3,3208.85,67.02,101.79
571201,2019-03-13,5.01,85.08,16,4162.45,54.12,89.53
571201,2019-03-14,7.47,84.21,11,1951.89,38.58,74.59
571201,2019-03-15,7.49,99.42,33,2864.01,57.31,93.26
571201,2019-03-16,11.96,82.48,44,1534.18,55.75,116.03
571201,2019-03-17,3.68,82.25,5,1584.28,52.01,87.45
571201,2019-03-18,4.54,91.39,1,1998.2,22.29,37.61
571201,2019-03-19,5.38,97.39,48,2084.66,54.89,101.51
571201,2019-03-20,12.09,89.15,19,4659.48,3.62,39.17
571201,2019-03-21,12.13,81.15,12,3002.44,4.57,38.69
571201,2019-03-22,9.59,96.53,6,1925.57,10.86,33.64
571201,2019-03-23,9.35,97.45,36,2127.76,82.05,136.77
571201,2019-03-24,9.74,85.72,2,2633.53,78.41,114.11
571201,2019-03-25,9.19,94.92,47,1066.88,81.13,133.29
571201,2019-03-26,8.04,82.42,48,3879.09,47.88,100.78
571201,2019-03-27,7.3,87.45,38,1487.43,60.7,103.28
571201,2019-03-28,4.23,96.36,32,1858.38,85.17,128.52
571201,2019-03-29,9.59,91.5,48,1656.96,12.1,59.93
571201,2019-03-30,7.41,82.9,28,1390.81,35.67,66.35
571201,2019-03-31,3.79,96.95,21,4590.62,40.98,64.68
571201,2019-04-01,4.12,98.09,45,1214.73,30.89,67.62
571201,2019-04-02,11.2,82.62,41,4526.75,31.81,82.53
571201,2019-04-03,10.62,84.29,23,3428.99,20.25,60.86
571201,2019-04-04,9.15,87.1,23,4879.95,86.87,134.93
571201,2019-04-05,7.06,89.95,9,2662.01,86.94,117.45
571201,2019-04-06,12.2,84.24,18,3077.7,5.94,39.81
571201,2019-04-07,8.77,94.28,8,3858.91,1.31,24.07
571201,2019-04-08,7.72,99.72,41,4872.32,20.93,64.97
571201,2019-04-09,5.04,95.52,21,4373.01,96.71,133.24
571201,2019-04-10,6.32,97.74,24,2628.99,24.77,51.61
571201,2019-04-11,4.17,92.67,39,3875.97,47.37,87.15
571201,2019-04-12,5.81,99.47,18,2931.95,26.2,46.83
571201,2019-04-13,7.46,92.51,37,4604.3,13.26,52.28
571201,2019-04-14,7.71,87.62,48,2976.94,82.1,128.61
571201,2019-04-15,5.55,84.34,12,4605.46,12.95,31.65
571201,2019-04-16,8.04,81.45,41,2964.0,30.12,65.24
571201,2019-04-17,8.87,87.52,48,4281.95,55.78,104.99
571201,2019-04-18,5.82,85.73,17,2686.22,71.92,110.88
571201,2019-04-19,9.93,94.92,0,4765.73,18.24,42.92
571201,2019-04-20,3.98,97.52,35,2139.03,55.18,93.17
571201,2019-04-21,6.89,97.6,39,1387.48,60.03,102.92
571201,2019-04-22,5.3,98.58,5,3496.67,95.47,128.06
571201,2019-04-23,5.01,86.48,20,2297.03,63.71,86.33
571201,2019-04-24,9.02,87.33,20,1471.48,6.7,25.65
571201,2019-04-25,9.6,80.81,22,2012.7,89.99,135.48
571201,2019-04-26,5.89,90.33,13,4989.5,28.18,48.31
571201,2019-04-27,9.31,88.34,0,4120.73,30.59,58.32
571201,2019-04-28,4.42,88.56,12,3401.13,58.2,91.35
571201,2019-04-29,7.23,91.4,12,2409.4,41.21,65.96
571201,2019-04-30,8.24,83.15,21,1539.62,79.78,124.57
571201,2019-05-01,6.62,86.3,30,4102.39,17.89,55.29
571201,2019-05-02,6.38,93.28,42,4228.19,18.33,53.42
571201,2019-05-03,8.32,80.54,7,2045.63,14.21,32.19
571201,2019-05-04,7.55,87.32,14,1420.95,76.13,115.72
571201,2019-05-05,8.83,96.04,41,4041.28,32.73,74.25
571201,2019-05-06,3.71,87.24,33,4889.56,93.32,136.0
571201,2019-05-07,4.48,87.58,6,4272.29,21.03,38.96
571201,2019-05-08,6.68,84.49,39,1273.21,91.92,150.42
571201,2019-05-09,4.14,93.0,34,4148.22,81.6,125.97
571201,2019-05-10,5.52,96.49,23,1823.14,16.97,42.21
571201,2019-05-11,5.38,98.61,34,1978.53,49.64,84.86
571201,2019-05-12,5.63,92.46,44,4249.23,85.63,138.2
571201,2019-05-13,4.75,83.5,40,4132.56,20.13,50.97
571201,2019-05-14,8.89,84.99,34,4742.54,30.35,81.45
571201,2019-05-15,5.97,91.48,30,2914.05,68.02,114.37
571201,2019-05-16,7.54,83.66,40,4216.39,0.61,42.18
571201,2019-05-17,4.47,98.55,32,3461.46,97.04,139.83
571201,2019-05-18,8.41,93.29,10,4221.35,76.58,107.19
571201,2019-05-19,11.06,94.65,0,1668.75,63.54,100.53
571201,2019-05-20,4.84,94.26,34,3097.72,8.77,38.1
571201,2019-05-21,7.94,99.45,43,3066.9,64.62,111.6
571201,2019-05-22,12.01,83.22,15,3791.4,21.59,64.34
571201,2019-05-23,11.5,96.8,48,1161.15,76.48,135.73
571201,2019-05-24,3.97,96.5,37,1974.4,99.86,146.87
571201,2019-05-25,12.46,86.55,38,4649.34,39.22,89.26
571201,2019-05-26,11.59,92.54,4,4076.72,99.29,153.14
571201,2019-05-27,5.78,86.78,36,1270.38,14.04,53.78
571201,2019-05-28,4.71,85.65,48,2925.24,99.22,152.41
571201,2019-05-29,5.03,95.01,41,4443.12,66.69,117.48
571201,2019-05-30,10.92,80.72,46,1336.89,54.61,103.15
571201,2019-05-31,10.21,85.69,48,2209.2,33.5,86.96
571201,2019-06-01,8.73,93.54,35,3997.52,44.75,91.35
571201,2019-06-02,7.9,91.43,0,4987.94,87.38,115.18
571201,2019-06-03,6.0,88.52,20,2636.61,15.09,54.74
571201,2019-06-04,8.56,94.65,38,2225.61,39.22,78.01
571201,2019-06-05,10.23,93.32,28,1622.46,18.68,57.09
571201,2019-06-06,8.95,91.55,7,2461.07,92.16,130.51
571201,2019-06-07,9.38,94.91,15,1663.0,25.52,53.2
571201,2019-06-08,9.57,89.83,5,4419.77,10.69,23.56
571201,2019-06-09,3.77,99.58,21,2019.57,3.69,28.61
571201,2019-06-10,11.81,87.06,48,4325.37,39.54,91.2
571201,2019-06-11,4.27,85.9,23,1423.85,78.62,118.12
571201,2019-06-12,3.51,93.53,34,2117.59,42.48,81.16
571201,2019-06-13,10.56,99.5,34,3547.12,86.75,145.26
571201,2019-06-14,9.62,97.38,3,2665.27,33.54,53.58
571201,2019-06-15,8.41,86.92,9,1087.67,78.9,112.31
571201,2019-06-16,7.04,81.02,27,2545.5,95.52,147.36
571201,2019-06-17,10.64,92.38,48,1679.92,70.32,130.05
571201,2019-06-18,9.23,87.22,46,4476.29,79.67,144.81
571201,2019-06-19,6.42,97.83,22,2932.85,28.08,61.74
571201,2019-06-20,5.81,96.38,11,3887.45,78.86,116.66
571201,2019-06-21,11.71,93.57,22,2430.04,80.58,121.85
571201,2019-06-22,11.55,84.81,16,4903.3,43.29,87.35
571201,2019-06-23,12.35,89.0,28,2830.94,23.96,67.41
571201,2019-06-24,4.62,92.77,49,1343.29,17.1,57.61
571201,2019-06-25,10.71,94.65,36,2039.02,64.35,115.42
571201,2019-06-26,7.81,81.29,45,2497.11,83.34,137.05
571201,2019-06-27,4.5,82.56,18,1050.78,42.03,68.6
571201,2019-06-28,11.79,82.73,47,3435.27,28.37,87.19
571201,2019-06-29,11.67,97.51,37,1887.82,17.81,60.37
571201,2019-06-30,4.98,92.87,20,1151.39,94.3,124.97
571201,2019-07-01,10.78,95.25,30,3079.21,84.93,137.69
571201,2019-07-02,8.06,83.14,47,4655.6,1.28,42.53
571201,2019-07-03,11.2,88.07,39,4759.48,80.57,131.52
571201,2019-07-04,8.74,84.58,3,1436.57,29.49,63.95
571201,2019-07-05,4.55,83.88,21,4723.42,85.36,124.67
571201,2019-07-06,4.54,96.55,34,3970.02,43.61,84.4
571201,2019-07-07,5.61,83.37,23,1819.03,19.95,43.88
571201,2019-07-08,4.51,86.76,22,2508.53,28.64,61.54
571201,2019-07-09,9.66,89.24,0,4611.23,40.1,66.05
571201,2019-07-10,6.2,81.85,14,1250.2,33.68,70.09
571201,2019-07-11,5.38,98.56,48,1510.02,81.53,140.15
571201,2019-07-12,10.41,87.71,45,3430.59,90.34,163.65
571201,2019-07-13,9.17,84.18,3,1412.2,35.29,65.08
571201,2019-07-14,3.78,82.6,28,3145.37,62.58,91.49
571201,2019-07-15,5.86,96.37,20,4768.37,22.62,49.69
571201,2019-07-16,6.09,97.38,47,1235.14,60.7,109.56
571201,2019-07-17,7.2,95.07,37,2082.13,83.75,145.78
571201,2019-07-18,6.77,94.81,13,3473.28,5.78,21.2
571201,2019-07-19,6.58,96.32,16,4533.53,9.75,30.69
571201,2019-07-20,11.35,99.02,23,3510.21,22.89,56.38
571201,2019-07-21,9.9,99.27,16,4708.76,1.96,23.08
571201,2019-07-22,3.53,98.85,43,3787.02,74.12,115.5
571201,2019-07-23,6.41,84.5,5,3688.91,84.65,108.96
571201,2019-07-24,8.44,91.97,41,1043.84,29.45,83.94
571201,2019-07-25,3.89,85.46,41,3609.86,19.02,54.4
571201,2019-07-26,3.68,90.26,40,2081.94,12.18,42.37
571201,2019-07-27,5.52,91.38,32,3545.64,35.74,66.43
571201,2019-07-28,10.63,96.75,41,2058.9,9.84,47.9
571201,2019-07-29,5.02,97.78,38,4365.22,47.09,81.26
571201,2019-07-30,5.63,86.22,30,2462.11,32.04,61.27
571201,2019-07-31,5.71,94.94,32,2446.22,21.01,53.96
571201,2019-08-01,9.4,99.6,31,1834.24,67.41,115.87
571201,2019-08-02,8.82,83.85,26,2598.17,62.62,107.9
571201,2019-08-03,5.74,84.08,47,2205.53,6.33,42.19
571201,2019-08-04,7.02,84.2,42,1594.91,39.52,84.51
571201,2019-08-05,10.33,97.73,36,3555.05,25.82,61.33
571201,2019-08-06,4.64,99.45,18,2214.21,36.91,58.59
571201,2019-08-07,4.11,86.14,11,4541.44,81.03,120.48
571201,2019-08-08,6.14,92.11,20,3209.7,30.16,55.61
571201,2019-08-09,11.72,81.61,40,4293.19,92.52,152.89
571201,2019-08-10,9.13,83.12,21,4845.38,99.92,138.42
571201,2019-08-11,8.98,91.17,8,4464.57,37.36,71.17
571201,2019-08-12,9.73,87.71,13,2075.15,43.39,77.03
571201,2019-08-13,11.53,87.96,28,1826.69,38.71,86.52
571201,2019-08-14,3.72,80.01,6,3733.81,70.62,104.42
571201,2019-08-15,9.37,87.77,25,2678.36,80.46,131.31
571201,2019-08-16,9.58,88.34,25,3004.63,17.14,51.3
571201,2019-08-17,4.17,83.13,45,4039.69,32.9,79.64
571201,2019-08-18,10.95,95.99,28,1915.27,17.96,52.7
571201,2019-08-19,5.18,92.31,2,4150.19,70.09,102.26
571201,2019-08-20,4.51,88.03,40,4985.55,46.02,81.39
571201,2019-08-21,5.02,90.33,17,4354.17,76.5,104.72
571201,2019-08-22,4.02,85.37,41,4877.21,38.38,72.26
571201,2019-08-23,4.87,99.42,36,1209.69,73.69,121.99
571201,2019-08-24,6.38,90.62,16,1820.27,18.63,47.83
571201,2019-08-25,11.28,91.79,18,1229.26,66.33,109.12
571201,2019-08-26,8.86,87.91,19,2851.96,14.67,52.05
571201,2019-08-27,5.51,81.85,41,3081.65,27.39,59.0
571201,2019-08-28,6.16,85.49,37,3350.03,68.96,114.36
571201,2019-08-29,6.34,93.64,7,2773.7,68.68,89.7
571201,2019-08-30,3.51,84.48,4,1025.97,74.43,103.18
571201,2019-08-31,8.09,99.91,26,4344.41,49.8,89.76
571201,2019-09-01,10.63,80.42,6,1043.22,27.19,60.81
571201,2019-09-02,8.47,88.53,39,1326.85,20.15,53.09
571201,2019-09-03,8.53,81.52,48,2166.83,27.68,72.62
571201,2019-09-04,7.19,81.56,9,3698.6,26.24,47.31
571201,2019-09-05,7.87,88.17,19,4054.96,84.6,128.16
571201,2019-09-06,6.46,82.62,26,2616.15,43.2,76.65
571201,2019-09-07,6.71,81.97,1,1481.67,26.25,45.79
571201,2019-09-08,4.94,84.09,42,3627.77,8.06,34.81
571201,2019-09-09,9.94,90.84,0,4113.78,30.54,49.45
571201,2019-09-10,10.36,82.89,11,4182.26,36.72,73.55
571201,2019-09-11,3.68,94.2,8,4936.13,32.9,50.85
571201,2019-09-12,7.3,87.96,32,1318.87,24.02,57.25
571201,2019-09-13,4.46,92.4,21,4491.37,94.71,135.94
571201,2019-09-14,9.17,90.09,47,2097.97,26.86,72.05
571201,2019-09-15,8.07,89.35,27,1933.7,77.68,112.27
571201,2019-09-16,9.57,99.78,32,3003.19,82.63,136.03
571201,2019-09-17,9.62,81.53,43,2332.12,44.5,99.88
571201,2019-09-18,5.87,96.45,6,2785.58,13.46,31.74
571201,2019-09-19,11.88,95.32,10,4335.7,98.06,142.1
571201,2019-09-20,4.72,97.1,34,2038.05,15.71,44.96
571201,2019-09-21,5.91,95.01,36,1165.21,37.72,71.59
571201,2019-09-22,9.45,88.55,34,1835.08,90.0,143.87
571201,2019-09-23,11.35,87.21,2,3588.78,30.34,63.27
571201,2019-09-24,11.13,86.75,35,2731.63,2.29,32.31
571201,2019-09-25,8.1,86.79,46,3408.68,86.36,148.35
571201,2019-09-26,4.16,97.0,9,1408.04,10.81,23.46
571201,2019-09-27,8.37,81.96,46,1849.36,30.78,69.3
571201,2019-09-28,11.01,92.6,11,3354.15,69.97,118.29
571201,2019-09-29,12.22,98.92,31,2676.52,36.21,85.27
571201,2019-09-30,3.82,83.45,24,4012.88,40.79,64.95
571201,2019-10-01,10.76,88.32,39,4229.85,44.81,96.58
571201,2019-10-02,12.19,93.22,1,2615.11,0.56,28.74
571201,2019-10-03,7.68,92.34,22,2532.7,41.84,72.79
571201,2019-10-04,7.97,93.96,25,2275.86,41.55,80.38
571201,2019-10-05,12.15,94.7,32,2296.86,45.0,91.78
571201,2019-10-06,4.09,84.54,46,1274.95,49.43,90.87
571201,2019-10-07,9.26,82.76,11,3392.51,44.58,77.44
571201,2019-10-08,6.67,88.03,36,1014.49,66.95,108.74
571201,2019-10-09,7.72,93.91,2,2329.05,32.85,57.89
571201,2019-10-10,7.9,92.35,38,3851.86,51.7,98.95
571201,2019-10-11,4.06,82.05,2,4247.14,38.92,59.02
571201,2019-10-12,10.69,98.99,23,2174.12,79.51,123.86
571201,2019-10-13,5.1,87.57,39,1826.6,55.84,102.41
571201,2019-10-14,6.68,95.98,29,3007.66,43.86,71.09
571201,2019-10-15,6.68,99.84,18,1215.7,77.96,113.13
571201,2019-10-16,9.01,88.71,28,4384.36,50.64,96.69
571201,2019-10-17,7.62,90.53,17,4945.73,27.13,57.0
571201,2019-10-18,6.92,99.74,33,2195.83,92.86,146.04
571201,2019-10-19,4.43,81.7,8,2938.15,98.58,136.42
571201,2019-10-20,10.6,86.17,9,4461.53,96.56,129.1
571201,2019-10-21,11.81,87.74,23,2721.86,35.95,78.87
571201,2019-10-22,6.09,84.63,40,4493.95,99.88,154.04
571201,2019-10-23,12.07,99.96,6,3325.16,93.64,145.54
571201,2019-10-24,9.98,91.2,26,2523.14,81.15,140.31
571201,2019-10-25,11.06,87.03,33,4756.73,93.38,141.93
571201,2019-10-26,5.58,94.87,39,1875.78,12.11,50.1
571201,2019-10-27,11.85,89.29,13,1413.29,49.37,87.79
571201,2019-10-28,11.29,94.69,14,3031.05,47.99,88.62
571201,2019-10-29,4.6,96.08,11,3552.76,88.52,122.21
571201,2019-10-30,8.27,80.55,20,1919.73,33.01,66.46
571201,2019-10-31,10.14,87.78,9,1397.15,64.56,100.73
571201,2019-11-01,5.69,92.07,4,3674.69,45.84,63.74
571201,2019-11-02,7.54,92.55,25,2466.32,16.0,53.36
571201,2019-11-03,10.98,86.14,1,1104.7,16.05,34.48
571201,2019-11-04,11.14,97.13,27,3058.75,80.27,134.09
571201,2019-11-05,8.19,95.06,9,2688.0,13.36,42.33
571201,2019-11-06,4.6,84.18,36,4628.97,17.37,49.02
571201,2019-11-07,5.15,98.01,36,4136.73,3.58,34.19
571201,2019-11-08,8.76,91.77,2,4470.7,30.09,51.51
571201,2019-11-09,6.02,98.91,49,1427.42,43.35,87.85
571201,2019-11-10,6.58,81.6,31,4164.95,81.12,121.86
571201,2019-11-11,7.17,98.63,37,2521.86,75.6,125.11
571201,2019-11-12,4.83,99.69,45,3750.52,49.11,95.29
571201,2019-11-13,6.53,93.14,25,2992.59,72.96,120.78
571201,2019-11-14,11.98,85.05,9,4010.98,38.71,70.39
571201,2019-11-15,6.93,85.44,26,3408.0,46.62,72.73
571201,2019-11-16,5.97,91.12,17,4113.3,61.17,85.18
571201,2019-11-17,12.09,82.12,13,2783.89,95.29,142.71
571201,2019-11-18,6.88,81.76,24,2525.95,96.01,143.16
571201,2019-11-19,7.23,89.1,11,4427.05,67.19,95.34
571201,2019-11-20,9.42,90.47,37,1937.45,25.97,69.75
571201,2019-11-21,9.35,91.13,34,1131.76,70.79,121.66
571201,2019-11-22,10.86,81.42,23,4762.54,6.98,48.19
571201,2019-11-23,10.05,89.93,31,4138.71,19.33,53.04
571201,2019-11-24,5.66,96.01,26,3464.26,76.84,114.29
571201,2019-11-25,8.04,92.57,34,4901.31,48.82,94.17
571201,2019-11-26,10.31,83.18,6,1880.77,9.74,28.34
571201,2019-11-27,11.98,81.01,32,1413.15,41.98,81.03
571201,2019-11-28,9.87,85.6,24,4413.05,15.5,52.27
571201,2019-11-29,3.87,99.84,44,3837.72,65.93,108.13
571201,2019-11-30,8.11,94.22,28,1351.0,31.19,71.41
571201,2019-12-01,7.64,94.32,38,1705.39,94.94,147.26
571201,2019-12-02,12.28,99.31,4,1706.56,46.33,83.76
571201,2019-12-03,4.2,93.95,39,1554.88,54.57,87.98
571201,2019-12-04,11.27,86.16,11,2377.2,3.26,23.97
571201,2019-12-05,9.84,80.32,1,1086.47,24.93,57.29
571201,2019-12-06,6.34,89.24,10,4191.09,64.61,104.68
571201,2019-12-07,4.86,80.56,16,2422.59,98.99,134.54
571201,2019-12-08,10.41,90.01,10,2350.36,46.92,84.97
571201,2019-12-09,6.24,94.82,49,4843.4,60.33,102.97
571201,2019-12-10,3.59,94.95,33,1194.43,58.82,101.88
571201,2019-12-11,4.3,80.02,34,3165.79,76.36,114.15
571201,2019-12-12,10.6,93.08,11,1287.94,53.11,89.47
571201,2019-12-13,3.59,87.99,29,2729.74,39.11,57.69
571201,2019-12-14,11.84,96.79,49,4198.0,71.28,137.76
571201,2019-12-15,3.89,83.27,17,4571.91,19.51,41.33
571201,2019-12-16,10.77,81.39,6,3713.97,74.19,109.71
571201,2019-12-17,8.24,96.34,39,1609.41,69.33,115.99
571201,2019-12-18,7.42,83.53,41,2159.31,50.75,96.14
571201,2019-12-19,6.73,98.25,8,2683.78,13.82,37.02
571201,2019-12-20,5.97,99.19,29,3400.54,60.43,97.01
571201,2019-12-21,8.63,94.42,15,4270.72,13.71,38.71
571201,2019-12-22,11.47,95.53,10,3769.57,54.78,93.53
571201,2019-12-23,6.08,87.71,5,3369.4,6.0,25.55
571201,2019-12-24,9.78,90.71,24,2706.94,47.62,78.89
571201,2019-12-25,7.84,91.17,33,1839.86,79.75,123.56
571201,2019-12-26,11.95,98.95,1,4555.99,97.84,142.39
571201,2019-12-27,4.66,96.94,36,3969.02,71.07,111.31
571201,2019-12-28,6.72,92.81,21,4931.66,2.96,30.28
571201,2019-12-29,10.01,83.44,39,3562.12,26.42,74.03
571201,2019-12-30,6.73,84.54,22,4647.81,90.16,134.89
571201,2019-12-31,9.04,89.51,48,2848.84,82.32,150.95
571201,2023-01-01,8.92,82.05,31,3046.93,92.6,135.83
571201,2023-01-02,6.61,96.04,36,2633.25,17.14,52.37
571201,2023-01-03,8.94,87.75,28,4563.19,96.22,152.66
571201,2023-01-04,3.56,92.3,9,2440.95,33.37,41.47
571201,2023-01-05,5.75,83.4,41,2433.43,28.69,60.21
571201,2023-01-06,5.24,95.97,12,3834.67,35.39,56.6
571201,2023-01-07,5.05,86.75,1,3379.89,66.6,92.31
571201,2023-01-08,5.27,85.52,25,4649.81,14.07,45.82
571201,2023-01-09,11.99,90.46,22,4723.27,43.91,91.23
571201,2023-01-10,9.63,92.95,0,1267.07,78.0,108.08
571201,2023-01-11,10.11,98.29,6,2854.49,33.11,62.01
571201,2023-01-12,5.0,86.9,37,3775.92,61.96,109.44
571201,2023-01-13,6.81,96.5,34,4119.17,89.24,141.5
571201,2023-01-14,11.75,86.58,36,3710.83,0.39,42.74
571201,2023-01-15,3.67,88.97,10,2563.96,89.05,121.48
571201,2023-01-16,10.42,82.55,15,1465.63,59.72,96.93
571201,2023-01-17,4.4,80.83,41,1438.49,52.15,91.09
